user_id,age,lead_status_score,payment_history_good,time_spent_min,pages_viewed,emails_sent,follow_up_emails,email_intensity,form_submissions,downloads,ctr_product_page,response_time_hours,social_media_engagement,engagement_score,is_mobile,is_tablet,is_desktop,is_organic_lead,is_email_lead,is_referral_lead,is_social_lead,converted_to_paid
25141,55,2,0,7,3,3,3,6,4,1,0.4,21,103,130,1,0,0,1,0,0,0,0
25142,25,2,0,53,10,4,7,11,1,3,0.6,7,145,227,0,1,0,0,0,1,0,0
25143,53,0,1,58,5,9,4,13,4,3,0.4,10,46,132,1,0,0,0,1,0,0,0
25144,29,0,0,10,13,4,2,6,5,3,0.5,3,115,172,0,1,0,1,0,0,0,0
25145,49,0,0,25,14,5,8,13,1,1,0.6,23,125,183,0,0,1,0,1,0,0,0
25146,35,2,1,42,12,6,9,15,1,3,0.3,6,186,261,1,0,0,1,0,0,0,1
25147,20,2,0,38,15,2,5,7,5,1,0.5,5,48,133,0,0,1,0,0,1,0,0
25148,47,0,0,8,7,5,0,5,0,0,0.5,8,126,148,0,0,1,0,0,0,1,0
25149,34,2,1,49,4,0,6,6,5,3,0.2,16,126,204,1,0,0,0,0,0,1,0
25150,39,2,1,57,8,0,3,3,5,0,0.7,4,111,199,0,1,0,0,1,0,0,0
25151,34,0,1,46,12,9,9,18,0,0,0.5,4,81,151,0,1,0,1,0,0,0,0
25152,41,2,1,33,9,0,10,10,5,1,0.2,1,139,207,0,1,0,0,0,0,1,0
25153,57,1,1,16,13,8,6,14,3,1,0.4,23,52,105,0,0,1,0,1,0,0,0
25154,38,1,0,38,10,6,2,8,5,1,0.7,4,137,212,0,1,0,1,0,0,0,0
25155,52,1,1,26,14,0,9,9,2,1,0.3,16,152,214,0,1,0,0,1,0,0,0
25156,52,1,0,46,15,5,0,5,5,3,0.7,15,97,194,0,1,0,0,0,1,0,0
25157,31,2,0,47,2,8,1,9,2,1,0.2,21,38,97,1,0,0,1,0,0,0,0
25158,24,1,1,24,13,0,7,7,0,3,0.4,11,103,159,0,1,0,0,0,1,0,0
25159,53,1,0,53,2,8,5,13,3,3,0.6,19,39,111,1,0,0,0,0,0,1,0
25160,53,1,1,33,4,10,7,17,3,3,0.2,16,53,109,0,1,0,0,0,1,0,0
25161,37,0,1,38,2,8,9,17,2,2,0.3,9,57,109,0,0,1,0,1,0,0,0
25162,57,0,1,53,8,9,6,15,5,0,0.3,2,157,241,0,1,0,0,0,0,1,0
25163,46,0,1,43,2,1,4,5,1,2,0.7,23,151,205,1,0,0,0,1,0,0,0
25164,54,1,0,24,4,5,4,9,5,2,0.7,7,146,197,1,0,0,0,0,1,0,0
25165,21,2,1,9,11,8,7,15,2,2,0.3,1,113,154,0,1,0,0,1,0,0,0
25166,45,1,0,6,2,5,6,11,0,3,0.4,14,33,49,0,1,0,0,0,1,0,0
25167,45,2,0,60,14,9,3,12,5,0,0.8,20,117,220,1,0,0,0,0,0,1,0
25168,36,1,1,43,3,3,9,12,0,3,0.3,10,127,182,0,0,1,1,0,0,0,0
25169,21,1,1,35,7,5,7,12,0,3,0.8,12,129,184,0,0,1,0,0,1,0,0
25170,42,1,1,36,10,0,5,5,0,0,0.6,18,145,201,0,1,0,0,0,0,1,0
25171,26,0,1,59,12,3,6,9,0,2,0.8,6,149,236,0,1,0,1,0,0,0,0
25172,26,0,1,13,10,10,7,17,4,1,0.5,19,141,188,0,1,0,0,0,0,1,0
25173,22,0,0,59,4,1,8,9,0,3,0.8,5,69,142,1,0,0,0,0,1,0,0
25174,31,2,1,43,11,6,7,13,4,0,0.5,20,108,185,0,0,1,0,1,0,0,1
25175,25,2,1,53,14,9,9,18,2,3,0.7,12,52,145,0,0,1,1,0,0,0,0
25176,30,2,0,35,12,10,5,15,4,2,0.6,1,146,221,0,0,1,0,0,1,0,0
25177,43,1,1,10,2,4,7,11,2,2,0.1,6,75,99,0,0,1,0,0,0,1,0
25178,39,0,1,19,5,6,2,8,2,3,0.7,24,43,84,0,1,0,0,0,0,1,0
25179,32,1,0,5,9,2,2,4,2,1,0.2,1,139,170,0,1,0,0,1,0,0,0
25180,37,2,0,51,6,9,5,14,5,0,0.6,2,130,208,1,0,0,0,1,0,0,0
25181,25,2,1,51,11,0,4,4,0,2,0.1,18,81,158,0,0,1,1,0,0,0,1
25182,31,1,0,50,6,2,8,10,5,0,0.4,17,112,189,1,0,0,0,0,0,1,0
25183,35,2,0,30,2,0,8,8,3,3,0.2,5,152,201,0,1,0,0,0,1,0,0
25184,21,1,0,46,12,8,2,10,5,0,0.2,17,59,144,0,1,0,0,1,0,0,0
25185,27,2,1,59,15,2,1,3,0,3,0.7,23,32,127,1,0,0,1,0,0,0,1
25186,45,1,1,30,2,8,8,16,2,2,0.8,14,192,236,0,1,0,1,0,0,0,0
25187,23,2,0,31,10,4,9,13,0,2,0.4,17,111,166,0,1,0,0,0,1,0,0
25188,39,0,1,34,14,1,8,9,2,1,0.6,4,65,135,0,1,0,0,1,0,0,0
25189,59,2,0,49,4,0,1,1,4,3,0.2,18,171,246,0,0,1,1,0,0,0,0
25190,53,1,0,41,3,3,5,8,4,0,0.7,2,82,141,0,1,0,1,0,0,0,0
25191,47,1,1,53,15,10,7,17,5,3,0.2,15,38,142,1,0,0,0,1,0,0,0
25192,20,2,0,40,7,1,9,10,3,0,0.2,6,52,115,1,0,0,0,0,1,0,0
25193,35,0,1,46,3,10,10,20,1,2,0.6,20,189,248,1,0,0,0,0,1,0,0
25194,51,0,1,12,4,6,4,10,5,0,0.2,23,153,188,0,1,0,0,1,0,0,0
25195,29,0,0,16,14,3,1,4,0,0,0.3,9,22,66,1,0,0,0,0,0,1,0
25196,26,0,1,54,15,7,1,8,2,1,0.2,2,33,125,0,1,0,0,1,0,0,0
25197,52,2,1,58,15,8,0,8,5,2,0.1,10,180,287,1,0,0,0,0,0,1,0
25198,44,2,0,31,9,2,3,5,0,0,0.4,11,22,71,0,1,0,0,0,0,1,0
25199,23,2,0,35,4,10,8,18,3,1,0.2,3,76,130,1,0,0,1,0,0,0,0
25200,23,2,1,27,7,7,6,13,2,3,0.6,12,32,85,1,0,0,1,0,0,0,0
25201,32,2,0,59,4,8,8,16,3,3,0.6,11,50,132,1,0,0,0,0,1,0,0
25202,30,2,1,43,7,9,8,17,2,2,0.6,10,76,143,1,0,0,0,0,0,1,0
25203,23,2,0,43,5,1,8,9,5,2,0.3,17,23,95,1,0,0,1,0,0,0,0
25204,32,1,0,39,6,1,10,11,1,3,0.2,14,29,89,0,1,0,0,0,0,1,0
25205,26,0,0,39,12,5,10,15,2,1,0.6,16,61,132,1,0,0,0,0,1,0,0
25206,58,0,0,14,8,1,8,9,0,1,0.8,10,90,122,1,0,0,0,0,1,0,0
25207,48,1,0,48,9,1,7,8,1,0,0.2,9,36,105,1,0,0,1,0,0,0,0
25208,55,2,1,60,5,1,5,6,0,2,0.6,20,98,172,0,0,1,1,0,0,0,0
25209,57,2,0,15,13,8,8,16,1,3,0.7,14,87,137,1,0,0,1,0,0,0,0
25210,59,2,0,44,5,6,5,11,3,3,0.4,23,111,180,0,1,0,0,0,0,1,0
25211,58,1,0,35,10,6,3,9,3,2,0.3,9,196,264,0,1,0,0,0,1,0,0
25212,23,1,1,56,14,9,10,19,2,1,0.8,15,59,151,0,1,0,0,0,1,0,0
25213,25,1,1,45,6,4,8,12,1,1,0.5,20,113,175,0,1,0,0,0,1,0,0
25214,25,2,1,10,15,9,0,9,2,0,0.6,6,46,92,0,1,0,1,0,0,0,0
25215,37,1,0,32,7,7,0,7,3,0,0.3,12,43,98,0,1,0,0,1,0,0,0
25216,22,1,0,47,7,10,4,14,1,1,0.2,15,159,225,0,0,1,0,1,0,0,0
25217,20,2,0,52,15,7,2,9,5,2,0.7,9,104,205,0,0,1,0,0,0,1,0
25218,33,1,0,8,11,0,1,1,3,1,0.4,3,27,68,1,0,0,0,0,1,0,0
25219,39,1,0,38,2,2,9,11,3,0,0.2,14,191,242,0,1,0,1,0,0,0,0
25220,50,0,1,34,7,3,10,13,3,2,0.6,24,122,183,0,0,1,0,0,1,0,0
25221,27,1,1,33,10,8,10,18,2,3,0.3,21,81,146,0,0,1,1,0,0,0,0
25222,35,0,0,29,4,7,7,14,2,1,0.6,9,84,129,0,0,1,0,0,1,0,0
25223,26,1,0,39,11,10,4,14,0,3,0.1,19,118,185,0,1,0,0,0,0,1,0
25224,51,2,0,32,4,9,7,16,5,3,0.2,10,34,95,0,1,0,0,1,0,0,0
25225,26,0,0,58,6,1,4,5,1,3,0.6,17,148,227,0,0,1,0,0,1,0,0
25226,57,2,0,26,3,3,10,13,3,2,0.6,20,52,97,0,1,0,0,0,0,1,0
25227,49,2,1,48,13,4,5,9,3,0,0.5,23,40,123,1,0,0,0,0,0,1,0
25228,55,2,0,47,9,1,3,4,0,3,0.3,7,31,102,0,1,0,0,0,1,0,0
25229,46,1,0,24,14,1,9,10,0,3,0.7,14,149,207,0,0,1,0,0,0,1,0
25230,22,2,1,37,8,2,7,9,1,3,0.7,5,80,142,0,0,1,1,0,0,0,0
25231,26,0,1,30,12,3,8,11,2,0,0.7,8,116,176,0,1,0,0,0,1,0,0
25232,60,0,0,31,6,7,2,9,0,0,0.2,14,200,243,0,1,0,1,0,0,0,0
25233,44,1,1,14,6,0,5,5,4,1,0.3,18,42,82,0,1,0,0,1,0,0,0
25234,29,1,1,43,4,5,0,5,0,2,0.6,8,60,115,0,0,1,0,0,1,0,0
25235,42,0,0,43,13,0,5,5,1,2,0.4,14,164,240,0,1,0,1,0,0,0,0
25236,59,0,0,38,6,5,6,11,1,3,0.5,5,112,171,0,1,0,0,0,1,0,0
25237,23,0,1,55,14,8,2,10,4,2,0.3,6,174,273,0,1,0,0,0,0,1,0
25238,52,1,1,9,6,7,3,10,2,1,0.3,6,23,52,0,1,0,1,0,0,0,0
25239,36,1,0,37,7,10,1,11,1,1,0.4,20,180,236,0,1,0,1,0,0,0,0
25240,26,2,1,11,14,5,7,12,0,2,0.7,21,193,236,0,0,1,0,0,1,0,0
25241,57,1,0,26,7,2,5,7,3,2,0.5,14,81,134,1,0,0,0,1,0,0,0
25242,38,0,1,49,11,7,8,15,2,0,0.4,5,125,202,0,1,0,1,0,0,0,0
25243,60,0,0,40,3,8,1,9,2,1,0.2,17,74,128,0,1,0,1,0,0,0,0
25244,49,0,0,50,2,8,7,15,1,1,0.6,20,137,196,0,1,0,0,0,0,1,0
25245,53,0,0,54,5,1,2,3,5,1,0.8,21,36,117,0,0,1,1,0,0,0,0
25246,41,0,1,59,7,7,2,9,2,2,0.3,10,114,197,0,1,0,0,1,0,0,0
25247,43,1,0,16,10,6,10,16,2,1,0.2,15,54,98,0,0,1,0,0,0,1,0
25248,20,2,0,29,10,0,7,7,0,2,0.4,5,144,197,1,0,0,1,0,0,0,0
25249,60,1,0,57,8,8,9,17,2,0,0.6,17,103,182,0,0,1,0,1,0,0,0
25250,27,1,1,43,5,4,2,6,2,0,0.4,21,84,143,1,0,0,0,0,1,0,0
25251,24,1,1,14,3,9,0,9,3,3,0.4,13,101,136,0,1,0,0,1,0,0,0
25252,33,2,1,23,7,2,7,9,0,3,0.7,4,24,67,0,0,1,0,0,1,0,0
25253,48,0,1,18,2,6,8,14,3,0,0.2,24,96,127,1,0,0,0,0,1,0,0
25254,41,0,1,43,8,3,8,11,0,0,0.2,10,48,107,1,0,0,0,1,0,0,0
25255,34,2,1,49,4,7,0,7,0,3,0.6,7,174,237,0,0,1,1,0,0,0,0
25256,41,0,1,19,8,1,9,10,4,0,0.4,8,134,181,1,0,0,0,1,0,0,0
25257,53,1,1,25,8,10,4,14,2,2,0.4,20,189,240,1,0,0,0,1,0,0,0
25258,30,2,1,42,8,10,2,12,1,2,0.5,10,163,228,0,0,1,0,0,0,1,0
25259,27,2,0,24,12,4,9,13,4,1,0.6,9,186,248,0,1,0,1,0,0,0,0
25260,21,1,0,10,5,7,2,9,5,3,0.7,5,169,210,0,1,0,0,0,1,0,0
25261,50,1,0,8,10,8,7,15,1,3,0.3,17,153,190,0,1,0,0,0,1,0,0
25262,30,0,0,42,14,0,0,0,5,1,0.5,20,61,148,1,0,0,1,0,0,0,0
25263,55,0,0,50,4,10,6,16,0,1,0.6,2,60,120,1,0,0,0,0,0,1,0
25264,53,2,0,60,13,5,4,9,0,0,0.4,21,76,162,0,1,0,0,1,0,0,0
25265,48,1,1,7,8,0,5,5,4,1,0.1,13,56,93,1,0,0,0,0,1,0,0
25266,53,1,0,38,3,2,7,9,5,2,0.2,16,97,160,1,0,0,0,0,1,0,0
25267,20,1,0,18,3,4,2,6,2,1,0.8,21,87,119,1,0,0,0,1,0,0,0
25268,50,1,0,47,9,6,3,9,3,2,0.7,8,154,232,1,0,0,0,0,0,1,0
25269,28,0,0,45,14,9,2,11,2,2,0.2,9,35,118,1,0,0,0,0,1,0,0
25270,49,0,0,35,12,5,6,11,1,0,0.6,20,77,139,0,1,0,1,0,0,0,0
25271,58,1,0,36,14,6,2,8,5,0,0.2,5,93,172,0,0,1,0,1,0,0,0
25272,23,2,1,33,4,5,1,6,3,3,0.4,16,63,119,1,0,0,0,1,0,0,0
25273,34,0,1,25,13,10,0,10,3,0,0.2,4,78,138,0,0,1,0,0,1,0,0
25274,49,2,0,25,13,1,6,7,1,3,0.3,19,148,208,0,1,0,1,0,0,0,0
25275,27,2,0,58,4,10,6,16,2,3,0.4,9,120,198,0,0,1,0,0,0,1,0
25276,46,0,0,33,3,4,5,9,5,3,0.4,6,90,150,0,0,1,0,1,0,0,0
25277,26,1,0,41,9,0,7,7,5,0,0.6,9,53,127,1,0,0,1,0,0,0,0
25278,47,2,0,44,10,2,2,4,3,2,0.6,12,83,160,0,1,0,1,0,0,0,0
25279,21,0,1,46,12,1,8,9,0,1,0.8,18,65,137,0,0,1,0,1,0,0,0
25280,55,0,1,60,8,8,8,16,4,3,0.3,15,136,230,1,0,0,1,0,0,0,0
25281,52,0,0,58,12,5,0,5,0,1,0.7,14,34,118,0,0,1,0,0,0,1,0
25282,27,0,0,19,5,8,7,15,0,2,0.7,1,132,165,0,1,0,0,0,0,1,0
25283,59,2,0,47,3,6,4,10,5,0,0.1,19,103,171,0,0,1,0,1,0,0,0
25284,50,1,1,41,3,7,9,16,4,2,0.7,14,51,114,1,0,0,1,0,0,0,0
25285,29,0,0,53,5,0,7,7,1,2,0.8,14,32,102,0,0,1,0,1,0,0,0
25286,28,1,0,48,12,5,9,14,4,2,0.5,11,161,249,0,1,0,0,1,0,0,0
25287,32,1,0,29,13,9,9,18,0,1,0.7,23,127,184,0,1,0,1,0,0,0,1
25288,58,1,1,37,2,0,1,1,4,2,0.2,17,58,115,0,1,0,1,0,0,0,0
25289,57,2,0,19,3,2,1,3,5,0,0.6,21,44,84,0,1,0,1,0,0,0,0
25290,60,2,0,55,14,9,1,10,4,1,0.7,21,41,138,0,0,1,0,0,1,0,0
25291,44,2,0,20,3,0,10,10,3,3,0.2,23,54,95,0,0,1,0,0,1,0,0
25292,36,2,0,6,4,9,5,14,1,3,0.5,12,189,212,1,0,0,0,1,0,0,0
25293,50,1,1,47,8,10,8,18,5,0,0.4,20,135,213,0,1,0,0,1,0,0,0
25294,51,0,1,51,2,9,10,19,2,3,0.6,12,185,252,0,1,0,1,0,0,0,0
25295,27,2,1,42,5,6,0,6,4,2,0.8,24,149,217,0,1,0,0,0,0,1,0
25296,54,2,1,17,4,10,3,13,5,3,0.6,9,138,184,1,0,0,0,0,1,0,0
25297,32,1,1,19,4,3,9,12,4,2,0.8,16,124,167,0,1,0,0,0,1,0,0
25298,51,1,0,27,2,7,7,14,0,1,0.5,24,172,205,0,1,0,0,0,0,1,0
25299,41,2,1,19,8,0,5,5,3,3,0.7,10,169,219,1,0,0,0,0,1,0,0
25300,34,0,0,16,5,1,9,10,4,2,0.3,8,99,141,1,0,0,0,0,1,0,0
25301,22,0,0,41,10,1,2,3,5,2,0.3,17,29,109,0,0,1,0,1,0,0,0
25302,48,2,0,45,15,2,0,2,0,3,0.5,24,23,104,0,0,1,0,0,1,0,0
25303,46,1,1,29,9,4,4,8,4,0,0.7,4,154,213,0,0,1,0,0,1,0,0
25304,55,0,1,11,13,7,3,10,5,0,0.3,4,69,121,1,0,0,0,0,1,0,0
25305,26,0,0,55,13,3,10,13,0,3,0.8,11,123,210,0,0,1,0,1,0,0,0
25306,20,2,0,8,12,8,0,8,3,3,0.7,19,25,72,0,0,1,0,0,1,0,0
25307,31,0,0,41,13,0,6,6,3,1,0.2,6,49,127,1,0,0,0,0,1,0,0
25308,38,0,1,10,12,8,10,18,4,0,0.3,2,58,104,0,0,1,0,0,1,0,0
25309,55,0,1,45,13,3,3,6,1,3,0.8,14,86,166,0,1,0,0,0,1,0,0
25310,20,2,0,49,5,8,6,14,2,1,0.3,16,140,207,0,1,0,0,0,0,1,0
25311,55,1,0,47,9,8,5,13,2,0,0.4,12,200,271,1,0,0,0,0,1,0,0
25312,43,1,1,35,4,4,0,4,3,0,0.5,16,171,223,0,0,1,0,0,0,1,0
25313,42,2,1,46,2,9,7,16,1,1,0.3,7,161,216,1,0,0,0,1,0,0,0
25314,49,0,0,60,7,8,6,14,1,2,0.5,22,95,176,1,0,0,0,1,0,0,0
25315,52,0,1,27,8,7,3,10,3,0,0.7,15,120,172,1,0,0,0,0,0,1,0
25316,22,1,1,47,13,7,3,10,3,0,0.7,3,124,206,1,0,0,0,1,0,0,0
25317,20,1,1,18,6,4,8,12,2,0,0.3,9,168,204,0,1,0,0,1,0,0,0
25318,30,0,0,18,12,5,3,8,1,0,0.5,2,135,180,0,1,0,0,1,0,0,0
25319,36,1,1,53,9,4,2,6,0,0,0.6,10,30,101,1,0,0,0,0,1,0,0
25320,38,0,1,36,7,4,10,14,5,3,0.2,21,184,255,0,0,1,0,0,1,0,0
25321,32,1,1,17,11,1,2,3,2,1,0.5,1,189,236,0,1,0,0,0,1,0,0
25322,28,0,1,49,4,0,2,2,4,3,0.3,2,188,263,1,0,0,0,1,0,0,0
25323,33,1,1,37,5,7,0,7,2,0,0.8,16,127,180,1,0,0,0,1,0,0,0
25324,45,2,0,50,13,7,3,10,4,0,0.3,24,174,262,0,1,0,0,0,1,0,0
25325,31,1,0,42,14,4,0,4,0,2,0.4,11,117,191,1,0,0,0,0,1,0,0
25326,30,2,1,48,3,0,7,7,1,0,0.8,20,22,79,0,0,1,0,0,1,0,0
25327,27,2,0,51,11,4,8,12,0,2,0.8,17,38,115,0,0,1,0,1,0,0,0
25328,45,1,0,42,8,0,0,0,2,0,0.1,18,79,143,0,0,1,0,1,0,0,0
25329,57,0,1,52,3,3,7,10,5,0,0.7,1,49,122,1,0,0,0,1,0,0,0
25330,22,2,1,19,2,1,1,2,4,1,0.5,6,143,180,0,0,1,0,1,0,0,0
25331,44,2,1,5,12,9,8,17,3,1,0.2,10,131,171,0,0,1,0,1,0,0,0
25332,58,0,0,46,9,6,3,9,5,0,0.1,12,42,121,0,0,1,0,0,0,1,0
25333,44,2,0,38,8,2,4,6,5,2,0.4,5,149,222,1,0,0,0,0,1,0,0
25334,55,2,0,16,15,8,2,10,5,3,0.8,17,123,190,0,0,1,1,0,0,0,0
25335,42,1,0,36,14,10,2,12,4,1,0.3,24,66,144,1,0,0,0,0,1,0,0
25336,49,0,1,31,10,1,7,8,2,2,0.2,11,93,154,0,1,0,0,0,0,1,0
25337,36,2,0,58,2,5,7,12,1,2,0.4,23,58,127,0,0,1,0,0,0,1,0
25338,45,1,0,22,14,9,0,9,1,3,0.6,6,136,195,1,0,0,1,0,0,0,0
25339,50,2,0,55,13,7,2,9,4,0,0.2,7,100,193,1,0,0,1,0,0,0,0
25340,21,1,0,51,3,4,3,7,4,1,0.5,16,136,207,1,0,0,0,0,1,0,0
25341,44,1,0,9,4,4,10,14,0,0,0.1,10,29,46,0,0,1,0,0,1,0,0
25342,48,0,0,60,5,9,1,10,3,1,0.1,16,157,238,1,0,0,1,0,0,0,0
25343,42,1,0,16,7,9,7,16,0,0,0.7,16,149,179,0,0,1,1,0,0,0,0
25344,24,0,1,36,7,7,8,15,2,1,0.4,20,26,84,0,1,0,0,0,1,0,0
25345,47,1,1,35,11,3,0,3,0,0,0.6,14,34,91,1,0,0,0,0,1,0,0
25346,59,2,0,37,4,2,4,6,4,2,0.5,8,186,247,0,0,1,0,0,1,0,0
25347,27,0,1,51,8,6,4,10,2,0,0.7,1,79,152,1,0,0,0,0,0,1,0
25348,35,1,0,45,2,2,7,9,3,0,0.4,23,71,129,0,0,1,0,0,0,1,0
25349,56,1,0,9,7,0,7,7,4,1,0.7,10,177,214,0,0,1,0,0,0,1,0
25350,43,0,1,49,3,7,3,10,1,2,0.3,11,48,110,0,0,1,0,0,1,0,0
25351,29,0,0,25,3,1,2,3,0,3,0.1,2,155,192,1,0,0,0,1,0,0,0
25352,25,2,1,47,5,8,3,11,0,3,0.7,16,55,118,0,1,0,0,0,0,1,0
25353,40,1,0,34,9,9,5,14,1,0,0.6,24,69,124,0,0,1,0,0,0,1,0
25354,23,2,0,50,5,4,6,10,4,3,0.5,22,169,247,1,0,0,0,1,0,0,0
25355,27,0,1,27,3,7,9,16,1,2,0.4,6,88,128,1,0,0,0,0,0,1,0
25356,46,2,1,42,14,6,8,14,3,0,0.3,24,87,166,1,0,0,0,1,0,0,0
25357,39,1,0,16,9,3,8,11,5,1,0.7,18,167,218,0,0,1,1,0,0,0,0
25358,29,2,1,8,9,9,1,10,0,2,0.7,3,197,227,0,0,1,1,0,0,0,0
25359,44,1,0,41,2,4,0,4,1,1,0.7,23,159,209,1,0,0,0,0,0,1,0
25360,24,2,0,60,3,4,2,6,2,3,0.5,9,30,108,0,1,0,0,0,0,1,0
25361,20,1,1,57,7,9,2,11,4,0,0.5,9,176,259,1,0,0,1,0,0,0,0
25362,50,1,1,37,9,4,10,14,4,1,0.7,9,119,188,1,0,0,0,0,1,0,0
25363,20,1,1,26,9,10,10,20,1,0,0.3,12,105,152,1,0,0,0,0,1,0,0
25364,33,0,0,45,15,5,0,5,0,3,0.6,12,114,195,1,0,0,0,0,0,1,0
25365,32,1,0,15,4,3,6,9,0,0,0.2,23,63,86,0,0,1,0,1,0,0,0
25366,43,2,0,8,12,5,2,7,4,0,0.5,3,99,143,1,0,0,0,0,1,0,0
25367,22,2,1,16,10,10,4,14,2,1,0.4,17,85,129,0,1,0,0,0,0,1,0
25368,53,2,1,36,13,3,10,13,3,1,0.3,23,119,192,1,0,0,0,0,1,0,0
25369,36,1,1,44,13,6,5,11,0,2,0.2,15,138,212,0,1,0,0,1,0,0,0
25370,30,1,1,5,15,0,7,7,2,1,0.2,11,170,213,0,1,0,0,1,0,0,0
25371,38,2,1,16,4,4,8,12,1,3,0.6,16,173,206,0,0,1,0,1,0,0,0
25372,33,0,1,17,9,3,0,3,1,1,0.7,4,115,155,0,1,0,0,0,1,0,0
25373,27,1,1,13,4,1,1,2,1,3,0.4,2,110,140,1,0,0,0,0,0,1,0
25374,59,1,0,41,3,7,0,7,0,2,0.8,1,101,152,0,1,0,0,0,0,1,0
25375,54,0,1,54,2,4,10,14,0,2,0.7,12,74,136,0,1,0,0,1,0,0,0
25376,34,1,0,29,13,4,0,4,3,1,0.4,1,29,95,1,0,0,0,0,1,0,0
25377,56,1,0,11,14,6,8,14,0,2,0.7,12,162,205,0,1,0,0,0,0,1,0
25378,28,1,1,14,6,6,4,10,5,1,0.5,5,31,74,0,1,0,0,0,1,0,0
25379,38,1,0,25,15,9,5,14,3,3,0.4,22,189,259,1,0,0,0,0,1,0,0
25380,54,2,0,10,14,9,0,9,1,3,0.4,16,93,140,0,1,0,1,0,0,0,0
25381,38,1,1,7,11,7,2,9,5,1,0.8,7,171,217,0,0,1,0,1,0,0,0
25382,52,1,0,20,4,7,10,17,3,1,0.6,17,136,175,0,1,0,1,0,0,0,0
25383,24,1,0,9,2,6,7,13,4,2,0.5,22,38,67,1,0,0,0,1,0,0,0
25384,34,0,0,31,10,0,2,2,5,3,0.3,19,139,211,1,0,0,0,1,0,0,0
25385,21,2,0,34,11,9,2,11,0,1,0.7,11,142,200,0,1,0,1,0,0,0,0
25386,20,2,1,58,10,10,3,13,1,0,0.3,20,99,180,1,0,0,0,0,0,1,0
25387,39,2,1,6,8,10,8,18,2,3,0.5,12,193,227,1,0,0,0,0,1,0,0
25388,26,2,0,39,3,3,5,8,3,2,0.3,6,132,190,0,0,1,1,0,0,0,0
25389,47,1,1,31,7,10,3,13,1,1,0.5,19,177,227,0,1,0,0,0,1,0,0
25390,58,2,1,12,11,3,9,12,4,1,0.4,8,134,182,0,1,0,0,0,0,1,0
25391,24,0,1,52,7,2,6,8,0,0,0.2,8,73,139,0,0,1,0,0,0,1,0
25392,20,1,0,38,15,4,8,12,5,0,0.2,4,79,162,0,1,0,0,0,0,1,0
25393,40,2,0,43,14,4,10,14,0,0,0.5,14,63,134,0,1,0,1,0,0,0,0
25394,34,2,1,8,3,5,7,12,2,0,0.2,9,114,134,1,0,0,1,0,0,0,0
25395,22,2,0,35,9,0,1,1,4,3,0.4,13,137,208,0,1,0,0,0,0,1,0
25396,29,1,0,46,3,7,8,15,0,1,0.6,1,72,126,0,1,0,0,0,1,0,0
25397,26,0,1,40,12,5,3,8,3,2,0.4,1,135,212,0,0,1,0,0,1,0,0
25398,43,0,0,34,9,10,1,11,2,0,0.7,11,182,240,0,1,0,0,0,0,1,0
25399,24,0,1,34,13,10,9,19,1,3,0.1,14,89,158,0,1,0,0,0,1,0,0
25400,44,1,0,11,9,10,6,16,1,3,0.1,5,134,172,0,0,1,0,1,0,0,0
25401,50,1,1,42,3,0,3,3,1,0,0.4,19,53,104,1,0,0,0,0,1,0,0
25402,43,2,0,45,12,6,0,6,3,3,0.6,1,171,255,0,0,1,1,0,0,0,0
25403,55,1,0,39,15,3,6,9,0,0,0.6,5,41,110,0,1,0,0,1,0,0,0
25404,44,1,0,25,10,9,5,14,4,2,0.8,8,64,125,0,0,1,0,0,0,1,0
25405,38,1,1,39,3,5,0,5,4,3,0.5,13,55,118,0,0,1,0,1,0,0,0
25406,45,0,0,39,12,7,9,16,4,3,0.4,15,84,165,0,1,0,0,0,1,0,0
25407,35,1,1,59,8,6,6,12,1,2,0.3,9,149,231,0,1,0,0,0,1,0,0
25408,34,1,1,53,6,4,7,11,4,0,0.4,9,126,203,1,0,0,1,0,0,0,0
25409,59,0,1,55,14,2,6,8,4,2,0.6,1,134,233,1,0,0,0,0,0,1,0
25410,41,2,1,60,5,5,0,5,5,0,0.1,19,71,156,1,0,0,0,0,1,0,0
25411,34,1,1,32,7,4,9,13,2,1,0.2,19,49,103,0,0,1,1,0,0,0,0
25412,39,0,0,46,10,9,0,9,1,3,0.4,13,166,241,1,0,0,0,0,0,1,0
25413,55,0,0,32,10,9,7,16,2,0,0.5,14,33,91,0,0,1,0,0,1,0,0
25414,25,0,0,9,11,6,10,16,2,1,0.2,17,141,180,1,0,0,0,0,1,0,0
25415,25,1,1,28,3,4,9,13,1,0,0.3,2,114,151,1,0,0,1,0,0,0,0
25416,20,0,0,53,15,1,6,7,2,0,0.2,17,27,116,0,1,0,0,0,1,0,0
25417,40,2,0,54,3,10,0,10,1,1,0.6,4,148,213,0,1,0,0,0,1,0,0
25418,21,2,1,51,9,8,10,18,4,1,0.6,6,189,272,0,1,0,0,1,0,0,0
25419,27,1,0,21,7,8,3,11,1,1,0.1,6,79,119,0,0,1,1,0,0,0,0
25420,37,1,1,28,12,5,8,13,1,0,0.3,20,169,224,0,1,0,0,0,1,0,0
25421,51,0,1,27,14,4,2,6,5,1,0.2,24,200,272,0,1,0,1,0,0,0,0
25422,46,1,0,7,10,6,0,6,4,2,0.8,3,178,221,1,0,0,0,0,0,1,0
